time,strain,strain_rate,stress
5.95,-0.0031286893008046495,0.06205828869699955,1.7392919805847533
5.96,-0.0025066646712860853,0.06233640514335992,1.7943931116480831
5.97,-0.0018821662663703258,0.06255300308380915,1.847723393349778
5.98,-0.001255810390586275,0.06270786876233027,1.8992301951404476
5.99,-0.0006282151815625415,0.06280084934519571,1.9488626860252212
6.0,-1.4695761589768237e-17,0.06283185307179587,1.996571884727804
6.01,0.0006282151815625121,0.06280084934519571,2.0423107080290834
6.0200000000000005,0.0012558103905863165,0.06270786876233027,2.0860340172325804
6.03,0.0018821662663702965,0.06255300308380916,2.1276986627108956
6.04,0.0025066646712860563,0.062336405143359926,2.1672635264891795
6.05,0.0031286893008046204,0.062058288696999565,2.2046895628236114
6.0600000000000005,0.003747626291714527,0.06171892821208326,2.2399398367348335
6.07,0.004362864827930847,0.06131865859643817,2.2729795604583165
6.08,0.0049737977432970535,0.060857874867849764,2.3037761277756834
6.09,0.005579822120784574,0.060337031764227014,2.33229914619311
6.1000000000000005,0.006180339887498968,0.0597566432948311,2.358520466935048
6.11,0.006774758404905811,0.05911728223301023,2.3824142127236665
6.12,0.007362491053693572,0.05841957955094128,2.4039568033166026
6.13,0.007942957812695588,0.057664223796936954,2.4231269787778125
6.140000000000001,0.008515585831301459,0.05685196041593106,2.439905820458562
6.15,0.00907980999479097,0.055983591013815004,2.4542767696678496
6.16,0.009635073482034304,0.05505997256634927,2.466225644013834
6.17,0.010180828315007391,0.054082016573431604,2.4757406514001437
6.18,0.010716535899579927,0.05305068815955683,2.4828124016632516
6.19,0.011241667557042631,0.051967005121355776,2.487433915839433
6.2,0.01175570504584945,0.05083203692315263,2.4896006330521607
6.21,0.012258141073059543,0.04964690364153239,2.489310415013139
6.22,0.012748479794973778,0.04841277485996141,2.4865635481325365
6.23,0.013226237306473045,0.04713086851454865,2.4813627432363323
6.24,0.013690942118573753,0.0458024496920909,2.473713132891061
6.25,0.014142135623730952,0.044428829381583664,2.463622266338586
6.26,0.014579372548428204,0.04301136318043453,2.4511001020459116
6.2700000000000005,0.015002221392609188,0.041551449956650964,2.436158997877377
6.28,0.015410264855515804,0.040050530468327517,2.418813698898937
6.29,0.015803100247513798,0.03851008594179115,2.3990813228265617
6.3,0.016180339887498917,0.03693163660980926,2.3769813431331177
6.3100000000000005,0.016541611485491225,0.035316740211303835,2.3525355698304007
6.32,0.016886558510040308,0.03366699045405157,2.3257681279452878
6.33,0.01721484054007886,0.03198401544188636,2.296705433711249
6.34,0.017526133600877274,0.03026947606795679,2.2653761684987126
6.3500000000000005,0.017820130483767373,0.028525064375626276,2.2318112505100167
6.36,0.01809654104932039,0.026752501888629984,2.196043804266876
6.37,0.01835509251367961,0.024953537912138304,2.158109127920478
6.38,0.018595529717765024,0.02312994780640429,2.1180446584164674
6.390000000000001,0.01881761537908452,0.021283531234697783,2.0758899345492043
6.4,0.019021130325903066,0.019416110387254715,2.031686557941746
6.41,0.019205873713538865,0.017529528182994622,1.9854781519900653
6.42,0.019371663222572617,0.01562564645078372,1.9373103188120302
6.43,0.019518335238774935,0.013706344092033048,1.8872305942436152
6.44,0.019645745014573782,0.011773515226450083,1.8352884009267707
6.45,0.019753766811902756,0.009829067322772767,1.7815349995352454
6.46,0.019842294026289554,0.007874919316325555,1.7260234381864867
6.47,0.0199112392920616,0.005912999715263438,1.668808500089554
6.48,0.019960534568565433,0.003945244697367463,1.6099466494807069
6.49,0.01999013120731463,0.0019735961992705738,1.5494959759000198
6.5,0.02,-6.159635389950968e-17,1.4875161368640188
6.51,0.019990131207314632,-0.001973596199270474,1.424068298990917
6.5200000000000005,0.019960534568565433,-0.003945244697367586,1.3592150776365453
6.53,0.0199112392920616,-0.0059129997152633385,1.2930204751005567
6.54,0.019842294026289557,-0.007874919316325455,1.2255498174638835
6.55,0.01975376681190276,-0.009829067322772668,1.1568696901197828
6.5600000000000005,0.019645745014573775,-0.011773515226450204,1.087047872062091
6.57,0.019518335238774942,-0.013706344092032951,1.0161532689955415
6.58,0.019371663222572624,-0.015625646450783622,0.9442558453341525
6.59,0.019205873713538876,-0.01752952818299453,0.8714265551547974
6.6000000000000005,0.019021130325903076,-0.01941611038725462,0.7977372721740963
6.61,0.018817615379084506,-0.0212835312346979,0.7232607188177367
6.62,0.018595529717765038,-0.023129947806404195,0.6480703944522188
6.63,0.01835509251367962,-0.024953537912138214,0.5722405028498536
6.640000000000001,0.018096541049320375,-0.026752501888630095,0.4958458789585993
6.65,0.017820130483767356,-0.028525064375626387,0.41896191504900254
6.66,0.017526133600877288,-0.0302694760679567,0.34166448631112906
6.67,0.017214840540078876,-0.03198401544188627,0.26402987597491134
6.68,0.016886558510040325,-0.033666990454051485,0.1861347000278119
6.69,0.016541611485491242,-0.03531674021130375,0.10805583160409192
6.7,0.016180339887498937,-0.036931636609809186,0.029870325120309876
6.71,0.01580310024751382,-0.038510085941791075,-0.048344659768084663
6.72,0.015410264855515823,-0.04005053046832744,-0.12651193431401614
6.73,0.015002221392609162,-0.041551449956651054,-0.2045543568547576
6.74,0.014579372548428227,-0.043011363180434456,-0.2823949089414362
6.75,0.014142135623730977,-0.044428829381583594,-0.3599567713469459
6.76,0.013690942118573775,-0.04580244969209083,-0.4371633998772497
6.7700000000000005,0.013226237306473015,-0.04713086851454873,-0.5139386009112572
6.78,0.012748479794973802,-0.04841277485996135,-0.5902066065947296
6.79,0.012258141073059567,-0.049646903641532326,-0.665892149614005
6.8,0.011755705045849477,-0.050832036923152565,-0.7409205374757499
6.8100000000000005,0.011241667557042598,-0.051967005121355846,-0.8152177262194317
6.82,0.010716535899579953,-0.053050688159556776,-0.888710393489768
6.83,0.01018082831500742,-0.05408201657343155,-0.9613260108970404
6.84,0.009635073482034334,-0.05505997256634922,-1.0329929155938573
6.8500000000000005,0.009079809994790935,-0.05598359101381506,-1.103640380997733
6.86,0.008515585831301423,-0.056851960415931116,-1.173198686589686
6.87,0.007942957812695618,-0.05766422379693691,-1.2415991867199723
6.88,0.007362491053693602,-0.05841957955094124,-1.3087743783530559
6.890000000000001,0.006774758404905841,-0.059117282233010195,-1.374657967684954
6.9,0.006180339887498931,-0.05975664329483114,-1.4391849355672182
6.91,0.0055798221207846044,-0.06033703176422699,-1.5022916016729835
6.92,0.004973797743297085,-0.06085787486784974,-1.5639156873417637
6.93,0.004362864827930878,-0.06131865859643815,-1.6239963770409693
6.94,0.003747626291714488,-0.06171892821208328,-1.682474378383497
6.95,0.003128689300804652,-0.06205828869699955,-1.7392919806421563
6.96,0.002506664671286088,-0.06233640514335991,-1.79439311170319
6.97,0.0018821662663703281,-0.06255300308380915,-1.8477233934026807
6.98,0.0012558103905862775,-0.06270786876233027,-1.899230195191234
6.99,0.000628215181562544,-0.06280084934519571,-1.9488626860739762
7.0,1.7145055188062944e-17,-0.06283185307179587,-1.9965718847746088
7.01,-0.0006282151815625096,-0.06280084934519571,-2.042310708074016
7.0200000000000005,-0.0012558103905863142,-0.06270786876233027,-2.0860340172757157
7.03,-0.001882166266370294,-0.06255300308380916,-2.1276986627523056
7.04,-0.0025066646712860537,-0.062336405143359926,-2.167263526528933
7.05,-0.003128689300804618,-0.06205828869699957,-2.204689562861775
7.0600000000000005,-0.0037476262917145245,-0.06171892821208326,-2.2399398367714705
7.07,-0.004362864827930845,-0.06131865859643817,-2.272979560493488
7.08,-0.004973797743297052,-0.06085787486784977,-2.303776127809448
7.09,-0.005579822120784572,-0.06033703176422702,-2.332299146225524
7.1000000000000005,-0.006180339887498966,-0.0597566432948311,-2.3585204669661652
7.11,-0.006774758404905807,-0.05911728223301023,-2.382414212753539
7.12,-0.007362491053693569,-0.058419579550941285,-2.40395680334528
7.13,-0.007942957812695587,-0.057664223796936954,-2.423126978805343
7.140000000000001,-0.008515585831301457,-0.05685196041593107,-2.4399058204849915
7.15,-0.009079809994790968,-0.055983591013815004,-2.4542767696932217
7.16,-0.009635073482034302,-0.05505997256634928,-2.4662256440381913
7.17,-0.01018082831500739,-0.05408201657343161,-2.4757406514235267
7.18,-0.010716535899579924,-0.05305068815955684,-2.4828124016856994
7.19,-0.01124166755704263,-0.05196700512135578,-2.487433915860983
7.2,-0.01175570504584945,-0.05083203692315263,-2.4896006330728486
7.21,-0.012258141073059541,-0.049646903641532396,-2.4893104150329997
7.22,-0.012748479794973774,-0.04841277485996142,-2.4865635481516026
7.23,-0.013226237306473043,-0.04713086851454865,-2.481362743254636
7.24,-0.01369094211857375,-0.04580244969209091,-2.473713132908632
7.25,-0.014142135623730952,-0.04442882938158367,-2.463622266355454
7.26,-0.014579372548428204,-0.04301136318043454,-2.451100102062105
7.2700000000000005,-0.015002221392609186,-0.04155144995665097,-2.436158997892923
7.28,-0.0154102648555158,-0.04005053046832752,-2.418813698913861
7.29,-0.015803100247513798,-0.03851008594179116,-2.399081322840889
7.3,-0.016180339887498917,-0.03693163660980927,-2.376981343146872
7.3100000000000005,-0.016541611485491225,-0.03531674021130384,-2.352535569843605
7.32,-0.016886558510040308,-0.033666990454051575,-2.325768127957964
7.33,-0.01721484054007886,-0.031984015441886365,-2.296705433723418
7.34,-0.017526133600877274,-0.030269476067956793,-2.265376168510395
7.3500000000000005,-0.017820130483767373,-0.028525064375626283,-2.2318112505212317
7.36,-0.01809654104932039,-0.02675250188862999,-2.1960438042776427
7.37,-0.018355092513679606,-0.02495353791213831,-2.1581091279308136
7.38,-0.018595529717765024,-0.023129947806404295,-2.1180446584263897
7.390000000000001,-0.018817615379084517,-0.02128353123469779,-2.0758899345587296
7.4,-0.019021130325903066,-0.01941611038725472,-2.03168655795089
7.41,-0.019205873713538865,-0.017529528182994632,-1.9854781519988438
7.42,-0.019371663222572617,-0.015625646450783726,-1.9373103188204575
7.43,-0.019518335238774935,-0.013706344092033057,-1.8872305942517054
7.44,-0.019645745014573782,-0.011773515226450091,-1.8352884009345374
7.45,-0.019753766811902756,-0.009829067322772774,-1.7815349995427014
7.46,-0.01984229402628955,-0.007874919316325562,-1.7260234381936446
7.47,-0.0199112392920616,-0.005912999715263446,-1.6688085000964257
7.48,-0.019960534568565433,-0.003945244697367471,-1.6099466494873036
7.49,-0.01999013120731463,-0.0019735961992705816,-1.5494959759063527
7.5,-0.02,-1.6932191274792992e-16,-1.4875161368700989
7.51,-0.019990131207314632,0.0019735961992704662,-1.424068298996754
7.5200000000000005,-0.019960534568565433,0.003945244697367578,-1.3592150776421486
7.53,-0.0199112392920616,0.005912999715263331,-1.293020475105936
7.54,-0.019842294026289557,0.007874919316325448,-1.2255498174690476
7.55,-0.01975376681190276,0.00982906732277266,-1.1568696901247404
7.5600000000000005,-0.019645745014573775,0.011773515226450195,-1.0870478720668504
7.57,-0.019518335238774942,0.013706344092032944,-1.0161532690001105
7.58,-0.019371663222572628,0.015625646450783615,-0.9442558453385388
7.59,-0.019205873713538876,0.01752952818299452,-0.8714265551590082
7.6000000000000005,-0.019021130325903076,0.019416110387254614,-0.7977372721781387
7.61,-0.018817615379084506,0.021283531234697894,-0.7232607188216174
7.62,-0.018595529717765038,0.023129947806404188,-0.6480703944559443
7.63,-0.01835509251367962,0.024953537912138207,-0.5722405028534301
7.640000000000001,-0.018096541049320375,0.026752501888630088,-0.4958458789620327
7.65,-0.01782013048376736,0.02852506437562638,-0.41896191505229863
7.66,-0.01752613360087729,0.030269476067956692,-0.3416644863142933
7.67,-0.017214840540078876,0.03198401544188626,-0.264029875977949
7.68,-0.016886558510040325,0.03366699045405148,-0.1861347000307281
7.69,-0.016541611485491246,0.035316740211303745,-0.10805583160689149
7.7,-0.016180339887498937,0.03693163660980918,-0.029870325122997463
7.71,-0.015803100247513822,0.03851008594179107,0.048344659765504575
7.72,-0.015410264855515825,0.04005053046832743,0.12651193431153926
7.73,-0.015002221392609164,0.04155144995665105,0.20455435685237977
7.74,-0.014579372548428228,0.04301136318043445,0.2823949089391535
7.75,-0.014142135623730977,0.04442882938158359,0.3599567713447545
7.76,-0.013690942118573777,0.045802449692090824,0.43716339987514596
7.7700000000000005,-0.013226237306473017,0.04713086851454873,0.5139386009092376
7.78,-0.012748479794973804,0.048412774859961344,0.5902066065927908
7.79,-0.01225814107305957,0.04964690364153232,0.6658921496121438
7.8,-0.011755705045849479,0.050832036923152565,0.7409205374739632
7.8100000000000005,-0.011241667557042602,0.05196700512135584,0.8152177262177164
7.82,-0.010716535899579955,0.053050688159556776,0.8887103934881213
7.83,-0.010180828315007422,0.05408201657343154,0.9613260108954595
7.84,-0.009635073482034335,0.05505997256634922,1.0329929155923396
7.8500000000000005,-0.009079809994790937,0.05598359101381505,1.1036403809962763
7.86,-0.008515585831301426,0.05685196041593111,1.1731986865882875
7.87,-0.00794295781269562,0.057664223796936906,1.2415991867186298
7.88,-0.007362491053693604,0.05841957955094124,1.3087743783517671
7.890000000000001,-0.006774758404905843,0.059117282233010195,1.3746579676837167
7.9,-0.006180339887498934,0.05975664329483114,1.4391849355660304
7.91,-0.005579822120784607,0.06033703176422699,1.5022916016718433
7.92,-0.004973797743297087,0.060857874867849736,1.563915687340669
7.930000000000001,-0.004362864827930812,0.061318658596438196,1.6239963770399186
7.94,-0.003747626291714491,0.06171892821208328,1.6824743783824885
7.95,-0.0031286893008046542,0.06205828869699955,1.739291980641188
7.96,-0.00250666467128609,0.06233640514335991,1.7943931117022602
7.97,-0.0018821662663703307,0.06255300308380915,1.847723393401788
7.98,-0.00125581039058628,0.06270786876233027,1.899230195190377
7.99,-0.0006282151815625465,0.06280084934519571,1.9488626860731533
8.0,-1.959434878635765e-17,0.06283185307179587,1.996571884773819
8.01,0.0006282151815625073,0.06280084934519571,2.0423107080732574
8.02,0.0012558103905862409,0.06270786876233028,2.086034017274988
8.03,0.0018821662663702208,0.06255300308380918,2.1276986627516066
8.040000000000001,0.0025066646712861218,0.0623364051433599,2.167263526528262
8.05,0.0031286893008046156,0.06205828869699957,2.2046895628611307
8.06,0.003747626291714522,0.06171892821208326,2.239939836770852
8.07,0.004362864827930842,0.061318658596438175,2.272979560492894
8.08,0.004973797743297049,0.06085787486784977,2.3037761278088777
8.09,0.00557982212078457,0.06033703176422702,2.3322991462249765
8.1,0.0061803398874988955,0.05975664329483118,2.35852046696564
8.11,0.006774758404905806,0.059117282233010236,2.3824142127530346
8.120000000000001,0.0073624910536935675,0.058419579550941285,2.4039568033447956
8.13,0.007942957812695649,0.05766422379693687,2.4231269788048775
8.14,0.008515585831301454,0.05685196041593107,2.4399058204845447
8.15,0.009079809994790966,0.05598359101381501,2.454276769692793
8.16,0.0096350734820343,0.05505997256634928,2.46622564403778
8.17,0.010180828315007386,0.05408201657343161,2.475740651423132
8.18,0.010716535899579922,0.05305068815955684,2.48281240168532
8.19,0.01124166755704257,0.05196700512135591,2.487433915860619
8.2,0.01175570504584939,0.05083203692315277,2.4896006330725
8.21,0.01225814107305954,0.049646903641532396,2.489310415032665
8.22,0.012748479794973828,0.04841277485996128,2.4865635481512807
8.23,0.013226237306473041,0.04713086851454866,2.481362743254327
8.24,0.013690942118573747,0.04580244969209091,2.4737131329083355
8.25,0.014142135623730949,0.04442882938158367,2.4636222663551695
8.26,0.014579372548428202,0.043011363180434546,2.4511001020618317
8.27,0.015002221392609138,0.041551449956651144,2.4361589978926608
8.28,0.015410264855515754,0.04005053046832771,2.4188136989136098
8.290000000000001,0.015803100247513843,0.03851008594179099,2.3990813228406473
8.3,0.016180339887498958,0.036931636609809096,2.37698134314664
8.31,0.016541611485491225,0.03531674021130385,2.352535569843382
8.32,0.016886558510040308,0.03366699045405158,2.32576812795775
8.33,0.01721484054007886,0.03198401544188637,2.2967054337232127
8.34,0.01752613360087727,0.0302694760679568,2.2653761685101976
8.35,0.017820130483767342,0.02852506437562649,2.2318112505210426
8.36,0.018096541049320358,0.0267525018886302,2.196043804277461
8.370000000000001,0.018355092513679633,0.024953537912138116,2.158109127930639
8.38,0.01859552971776505,0.023129947806404094,2.118044658426222
8.39,0.018817615379084517,0.0212835312346978,2.0758899345585684
8.4,0.019021130325903066,0.01941611038725473,2.031686557950735
8.41,0.019205873713538865,0.01752952818299464,1.985478151998695
8.42,0.019371663222572614,0.015625646450783733,1.9373103188203147
8.43,0.019518335238774935,0.013706344092033064,1.8872305942515681
8.44,0.01964574501457377,0.011773515226450319,1.8352884009344062
8.45,0.019753766811902742,0.009829067322773003,1.781534999542576
8.46,0.01984229402628956,0.007874919316325349,1.7260234381935236
8.47,0.0199112392920616,0.005912999715263454,1.6688085000963095
8.48,0.019960534568565433,0.0039452446973674785,1.6099466494871921
8.49,0.01999013120731463,0.001973596199270589,1.5494959759062457
8.5,0.02,-4.620698834973536e-17,1.4875161368699958
8.51,0.019990131207314632,-0.001973596199270459,1.424068298996655
8.52,0.019960534568565436,-0.003945244697367348,1.3592150776420542
8.53,0.0199112392920616,-0.005912999715263323,1.2930204751058454
8.540000000000001,0.01984229402628955,-0.007874919316325661,1.2255498174689603
8.55,0.01975376681190275,-0.009829067322772875,1.1568696901246562
8.56,0.019645745014573775,-0.011773515226450188,1.0870478720667696
8.57,0.019518335238774942,-0.013706344092032937,1.016153269000033
8.58,0.019371663222572628,-0.015625646450783605,0.9442558453384644
8.59,0.019205873713538876,-0.017529528182994514,0.8714265551589369
8.6,0.019021130325903076,-0.019416110387254604,0.7977372721780702
8.61,0.01881761537908453,-0.021283531234697676,0.7232607188215521
8.620000000000001,0.01859552971776501,-0.02312994780640439,0.6480703944558812
8.63,0.01835509251367962,-0.0249535379121382,0.5722405028533696
8.64,0.018096541049320375,-0.02675250188863008,0.49584587896197463
8.65,0.01782013048376736,-0.028525064375626373,0.4189619150522429
