time,strain,strain_rate,stress
9.700000000000001,0.02,0.0,5.642013142709347e-17
9.8,0.02,0.0,3.7819545095546167e-17
9.9,0.02,0.0,2.535119920949348e-17
10.0,0.02,0.0,1.6993417021166355e-17
10.100000000000001,0.02,0.0,1.1391028079930984e-17
10.200000000000001,0.02,0.0,7.635634466932608e-18
10.3,0.02,0.0,5.118318847385587e-18
10.4,0.02,0.0,3.430911725404592e-18
10.5,0.02,0.0,2.299808905717424e-18
10.600000000000001,0.02,0.0,1.541608011553668e-18
10.700000000000001,0.02,0.0,1.0333707532735665e-18
10.8,0.02,0.0,6.926891309062214e-19
10.9,0.02,0.0,4.6432341011744595e-19
11.0,0.02,0.0,3.1124528964535186e-19
11.100000000000001,0.02,0.0,2.0863395688344697e-19
11.200000000000001,0.02,0.0,1.3985152358270995e-19
11.3,0.02,0.0,9.374527972611656e-20
11.4,0.02,0.0,6.283934022163443e-20
11.5,0.02,0.0,4.2122469430215247e-20
11.600000000000001,0.02,0.0,2.8235535647596534e-20
11.700000000000001,0.02,0.0,1.892684555513787e-20
11.8,0.02,0.0,1.268704398382947e-20
11.9,0.02,0.0,8.504379907296764e-21
12.0,0.02,0.0,5.7006563309637406e-21
12.100000000000001,0.02,0.0,3.8212642142049514e-21
12.200000000000001,0.02,0.0,2.5614700039802077e-21
12.3,0.02,0.0,1.7170046909869245e-21
12.4,0.02,0.0,1.1509426635057655e-21
12.5,0.02,0.0,7.714999391855671e-22
12.600000000000001,0.02,0.0,5.171518747513594e-22
12.700000000000001,0.02,0.0,3.4665726849074885e-22
12.8,0.02,0.0,2.323713161733081e-22
12.9,0.02,0.0,1.5576315135465417e-22
13.0,0.02,0.0,1.0441116278670819e-22
13.100000000000001,0.02,0.0,6.998889544582047e-23
13.200000000000001,0.02,0.0,4.6914959617225987e-23
13.3,0.02,0.0,3.144803789037913e-23
13.4,0.02,0.0,2.1080250206409496e-23
13.5,0.02,0.0,1.4130514288803228e-23
13.600000000000001,0.02,0.0,9.471966988577785e-24
13.700000000000001,0.02,0.0,6.349249347831526e-24
13.8,0.02,0.0,4.2560291151301875e-24
13.9,0.02,0.0,2.8529016323830924e-24
14.0,0.02,0.0,1.9123571535541875e-24
14.100000000000001,0.02,0.0,1.28189133520702e-24
14.200000000000001,0.02,0.0,8.59277458828658e-25
14.3,0.02,0.0,5.75990905759414e-25
14.4,0.02,0.0,3.860982504647605e-25
14.5,0.02,0.0,2.588093970258184e-25
14.600000000000001,0.02,0.0,1.7348512692880166e-25
14.700000000000001,0.02,0.0,1.1629055826941321e-25
14.8,0.02,0.0,7.795189237266338e-26
14.9,0.02,0.0,5.225271608380899e-26
15.0,0.02,0.0,3.502604305078608e-26
15.100000000000001,0.02,0.0,2.3478658790249077e-26
15.200000000000001,0.02,0.0,1.573821564113485e-26
15.3,0.02,0.0,1.0549641433084346e-26
15.4,0.02,0.0,7.071636131084598e-27
15.5,0.02,0.0,4.740259456935924e-27
15.600000000000001,0.02,0.0,3.177490937394145e-27
15.700000000000001,0.02,0.0,2.129935871431873e-27
15.8,0.02,0.0,1.4277387113911746e-27
15.9,0.02,0.0,9.570418787465979e-28
16.0,0.02,0.0,6.415243562194552e-28
16.1,0.02,0.0,4.300266359940066e-28
16.2,0.02,0.0,2.8825547443605606e-28
16.3,0.02,0.0,1.9322342289400105e-28
16.400000000000002,0.02,0.0,1.2952153372946985e-28
16.5,0.02,0.0,8.682088045214558e-29
16.6,0.02,0.0,5.819777658153663e-29
16.7,0.02,0.0,3.901113627730782e-29
16.8,0.02,0.0,2.614994666530743e-29
16.900000000000002,0.02,0.0,1.7528833452518286e-29
17.0,0.02,0.0,1.1749928446843211e-29
