time,strain,strain_rate,stress
11.0,0.9,0.08000000000000063,4.0
11.100000000000001,0.9080000000000001,0.08000000000000063,4.0
11.200000000000001,0.9160000000000001,0.07999999999999952,4.0
11.3,0.924,0.07999999999999952,4.0
11.4,0.932,0.08000000000000007,4.0
11.5,0.9400000000000001,0.08000000000000063,4.0
11.600000000000001,0.9480000000000002,0.08000000000000007,4.0
11.700000000000001,0.9560000000000001,0.07999999999999952,4.0
11.8,0.9640000000000001,0.08000000000000007,4.0
11.9,0.9720000000000001,0.07999999999999952,4.0
12.0,0.98,0.08000000000000007,4.0
12.100000000000001,0.9880000000000001,0.08000000000000063,4.0
12.200000000000001,0.9960000000000001,0.07999999999999952,4.0
12.3,1.004,0.07999999999999952,4.0
12.4,1.012,0.08000000000000007,4.0
12.5,1.02,0.08000000000000118,4.0
